960,540,15,26,0,100
952.432213020581,537.426442811713,15.03822222283,26.0662518529054,0.10192592754677,100
931.135657586414,530.184179852619,15.1457777795507,26.2526814845545,0.38874074546847,100
898.223394073741,518.991793944269,15.3120000027696,26.5408000048006,0.83200000738547,100
855.807064804141,504.567385674135,15.5262222254497,26.9121185241128,1.40325926786588,100
805.997350012247,487.628728455343,15.7777777807484,27.3481481532973,2.07407408199583,100
750.909642022309,468.895198128799,16.056000002065,27.8304000035794,2.81600000550672,100
692.654693955409,449.084592893927,16.3502222229805,28.3403851864996,3.60059259461476,100
633.353241050984,428.918105542591,16.6497777770329,28.8596148135237,4.39940740542107,100
575.088358785601,409.104122011265,16.9439999979479,29.3695999964431,5.18399999452784,100
520.000108263689,390.370407187315,17.2222222192636,29.8518518467235,5.92592591803617,100
470.192205683864,373.432366242661,17.4737777745609,30.2878814759055,6.59674073216227,100
427.776137033666,359.008046600674,17.6879999972391,30.6591999952144,7.16799999263757,100
394.866893662941,347.816687743963,17.8542222204556,30.9473185154563,7.61125925454817,100
373.569613364945,340.574178282355,17.9617777771733,31.1337481471004,7.89807407246219,100
366,338,18,31.2,8,100
377.590954091465,342.950303309896,17.9396305926281,31.0953596938887,7.82895334577961,100
408.498728219719,356.150498510505,17.778659372963,30.8163429131359,7.37286822339528,100
454.457570772492,375.778754184085,17.5393037193945,30.4014597802838,6.6946938716178,100
512.516099847426,400.574584309838,17.2368991576095,29.8772918731898,5.8378809465603,100
580.532271373203,429.623157565639,16.8826445728783,29.2632505929891,4.83415962315523,100
656.859592300597,462.221284211713,16.485115112723,28.5741995287198,3.70782615271504,100
740.180800669418,497.806383619231,16.051174773175,27.8220362735033,2.47832852399583,100
829.377852109809,535.900957671898,15.5865810823243,27.0167405426954,1.16197973325215,100
923.483264043321,576.091810685168,15.0964388763465,26.1671607190005,-0.22675651701834,100
1021.55675600389,617.977364543328,14.5856111871933,25.2817260578017,-1.67410163628567,100
1122.62724092788,661.142884146281,14.0592027731916,24.3692848068655,-3.16559214262368,100
1225.51563345232,705.08480178693,13.5233232799076,23.4404270185066,-4.68391737359501,100
1328.55719028324,749.092133350132,12.9866769573369,22.510240059384,-6.20441528754533,100
1428.71917294063,791.869646776729,12.4649788945684,21.6059634172519,-7.68255979872291,100
1518,830,12,20.8,-9,100
1516.18122051337,829.054756180781,12.0097777779542,20.8169481484539,-8.97066666613746,100
1510.89086677691,826.305289185132,12.03822222283,20.8662518529054,-8.88533333150988,100
1502.37614559704,821.880075668712,12.0840000011716,20.9456000020307,-8.74799999648526,100
1490.88501167209,815.907980976532,12.1457777795507,21.0526814845545,-8.56266666134798,100
1476.66392930068,808.517095873112,12.2222222245462,21.1851851892135,-8.33333332636129,100
1459.96743079655,799.839704177416,12.3120000027696,21.3408000048005,-8.06399999169134,100
1441.03683242289,790.001221151682,12.4137777808535,21.517214820146,-7.75866665743961,100
1420.12178814934,779.131395274748,12.5262222254497,21.7121185241128,-7.42133332365088,100
1397.47083080492,767.359392353813,12.6480000031988,21.9232000055446,-7.05599999040358,100
1373.3308439509,754.81352104975,12.7777777807484,22.1481481532973,-6.66666665775469,100
1347.9531735375,741.624409186158,12.9142222248143,22.3846518563447,-6.2573333255572,100
1321.58178493005,727.918848798771,13.056000002065,22.6304000035794,-5.83199999380494,100
1294.46866971976,713.827803259374,13.2017777792379,22.8830814840123,-5.3946666622864,100
1266.85743977629,699.477880887321,13.3502222229805,23.1403851864996,-4.94933333105839,100
1239.00433763303,685.002254325412,13.5000000000067,23.4000000000117,-4.49999999997975,100
1211.15001432062,670.5259931057,13.6497777770329,23.6596148135237,-4.05066666890129,100
1183.53518953213,656.174202445015,13.7982222207754,23.9169185160107,-3.60533333767382,100
1156.41633704102,642.080175164687,13.9439999979479,24.1695999964431,-3.16800000615618,100
1130.0488878274,628.376662132519,14.0857777751983,24.415348143677,-2.74266667440518,100
1104.66676836892,615.185238041195,14.2222222192636,24.6518518467235,-2.33333334220931,100
1080.53184478068,602.641998183509,14.3519999968125,24.8767999944751,-1.9440000095624,100
1057.87752655151,590.868248566196,14.4737777745609,25.0878814759055,-1.57866667631744,100
1036.96257261218,579.998469637152,14.5862222191562,25.2827851798707,-1.24133334253142,100
1018.0321287286,570.160066901958,14.6879999972391,25.4591999952144,-0.93600000828274,100
1001.33467344802,561.482177956858,14.7777777754613,25.6148148107995,-0.66666667361622,100
987.117384956096,554.093264582917,14.8542222204556,25.7473185154563,-0.43733333863331,100
975.623948593393,548.119973283304,14.9159999988333,25.8543999979777,-0.25200000350016,100
967.110848918584,543.695602484569,14.9617777771733,25.9337481471004,-0.11466666848004,100
961.818793065633,540.945250876404,14.9902222220476,25.9830518515491,-0.02933333385732,100
960,540,15,26,0,100
960,540,15,26,0,100
